regime,prompt,layer,t,F
factual,0,0,73,79.16501346711189
factual,0,0,74,79.05165592316658
factual,0,0,75,78.97916190854964
factual,0,0,76,78.92468778548702
factual,0,0,77,78.88717282202936
factual,0,0,78,78.84472976192352
factual,0,0,79,78.79158167685232
factual,0,0,80,78.71135933168473
factual,0,0,81,78.63331579392955
factual,0,0,82,78.56798085858745
factual,0,0,83,78.52066729145665
factual,0,0,84,78.47616331038937
factual,0,0,85,78.44098712551978
factual,0,0,86,78.3979253461284
factual,0,0,87,78.38126422512916
factual,0,0,88,78.35361677600491
factual,0,0,89,78.32476609753024
factual,0,0,90,78.31409503567603
factual,0,0,91,78.31884421071699
factual,0,0,92,78.28609195832283
factual,0,0,93,78.23787861485636
factual,0,0,94,78.21447827739101
factual,0,0,95,78.19218444824219
factual,0,0,96,78.17392287715789
factual,0,0,97,78.18763905186808
factual,0,0,98,78.17037053262034
factual,0,0,99,78.14986025902533
factual,0,0,100,78.14751335882372
factual,0,0,101,78.13245170347152
factual,0,0,102,78.10024925970262
factual,0,0,103,78.07925611926663
factual,0,0,104,78.07149136450982
factual,0,0,105,78.07290969356414
factual,0,0,106,78.07113721293788
factual,0,0,107,78.05027081889492
factual,0,0,108,78.00001919654107
factual,0,0,109,77.95448352444556
factual,0,0,110,77.93328414424774
factual,0,0,111,77.93612941618889
factual,0,0,112,77.94611309420678
factual,0,0,113,77.92888739801222
factual,0,0,114,77.91812183010963
factual,0,0,115,77.91312506891066
factual,0,0,116,77.89171305010396
factual,0,0,117,77.87340890207598
factual,0,0,118,77.86541895712575
factual,0,0,119,77.87388069398942
factual,0,0,120,77.87147398917905
factual,0,0,121,77.853516117219
factual,0,0,122,77.83133869786417
factual,0,0,123,77.8313972719254
factual,0,0,124,77.84528055498677
factual,0,0,125,77.85255235241306
factual,0,0,126,77.85318411550215
factual,0,1,0,109.17166900634766
factual,0,1,1,115.24856948852539
factual,0,1,2,116.4701156616211
factual,0,1,3,117.87720680236816
factual,0,1,4,117.87940521240235
factual,0,1,5,118.25778325398763
factual,0,1,6,117.88204738071987
factual,0,1,7,117.64751052856445
factual,0,1,8,117.19729783799913
factual,0,1,9,116.9842414855957
factual,0,1,10,116.54906463623047
factual,0,1,11,116.34281730651855
factual,0,1,12,115.99090165358324
factual,0,1,13,115.75310952322823
factual,0,1,14,115.48266855875652
factual,0,1,15,115.30873441696167
factual,0,1,16,114.96850451301125
factual,0,1,17,114.71459918551975
factual,0,1,18,114.41847871479236
factual,0,1,19,114.19477615356445
factual,0,1,20,113.94610523042225
factual,0,1,21,113.72847574407405
factual,0,1,22,113.4626229327658
factual,0,1,23,113.24891249338786
factual,0,1,24,112.99652862548828
factual,0,1,25,112.76617079514723
factual,0,1,26,112.53900316026476
factual,0,1,27,112.35512052263532
factual,0,1,28,112.18197026746026
factual,0,1,29,112.02907918294271
factual,0,1,30,111.81265308010963
factual,0,1,31,111.70921399516445
factual,0,1,32,111.19745069934476
factual,0,1,33,110.76421430034023
factual,0,1,34,110.22192776587701
factual,0,1,35,109.84054639262538
factual,0,1,36,109.35879393546811
factual,0,1,37,109.01883943619266
factual,0,1,38,108.66827146468624
factual,0,1,39,108.41821855114353
factual,0,1,40,108.12301758796939
factual,0,1,41,107.89860067059917
factual,0,1,42,107.59756691225114
factual,0,1,43,107.39671719458795
factual,0,1,44,107.13038266089654
factual,0,1,45,106.89541552143712
factual,0,1,46,106.61065255441973
factual,0,1,47,106.45209355508128
factual,0,1,48,106.26554599885017
factual,0,1,49,106.11591117612777
factual,0,1,50,105.93191380654612
factual,0,1,51,105.78561598254788
factual,0,1,52,105.60146257954258
factual,0,1,53,105.46598372920867
factual,0,1,54,105.3053473195722
factual,0,1,55,105.18921981319305
factual,0,1,56,105.04331379552042
factual,0,1,57,104.91324074037614
factual,0,1,58,104.7619168681483
factual,0,1,59,104.61053023799774
factual,0,1,60,104.43147425497732
factual,0,1,61,104.35618123700542
factual,0,1,62,104.27648064397997
factual,0,1,63,104.18913244432018
factual,0,1,64,104.1075670796056
factual,0,1,65,104.03559900099232
factual,0,1,66,103.9032499251827
factual,0,1,67,103.79558932396674
factual,0,1,68,103.69418211906186
factual,0,1,69,103.5916258288968
factual,0,1,70,103.47850750338647
factual,0,1,71,103.38573874196699
factual,0,1,72,103.29311961512411
factual,0,1,73,103.21424348892704
factual,0,1,74,103.09505216536984
factual,0,1,75,103.01416901619204
factual,0,1,76,102.95966019168976
factual,0,1,77,102.92257075155935
factual,0,1,78,102.8660155265562
factual,0,1,79,102.80880220474735
factual,0,1,80,102.71825704266948
factual,0,1,81,102.63478408321258
factual,0,1,82,102.57885422245148
factual,0,1,83,102.55350445162865
factual,0,1,84,102.52652051371913
factual,0,1,85,102.50249948809224
factual,0,1,86,102.46182127921811
factual,0,1,87,102.44822668260143
factual,0,1,88,102.43461436610067
factual,0,1,89,102.4177996727728
factual,0,1,90,102.40577279367754
factual,0,1,91,102.4145022976783
factual,0,1,92,102.3617196852161
factual,0,1,93,102.2911386797505
factual,0,1,94,102.2731210031817
factual,0,1,95,102.24905543173513
factual,0,1,96,102.2134522468813
factual,0,1,97,102.2148174162834
factual,0,1,98,102.18223744053995
factual,0,1,99,102.14405552033455
factual,0,1,100,102.13834258048765
factual,0,1,101,102.12225144909274
factual,0,1,102,102.0637667256017
factual,0,1,103,102.02758001512096
factual,0,1,104,102.00233853247857
factual,0,1,105,101.99195221931704
factual,0,1,106,102.00406400619015
factual,0,1,107,101.98169880528604
factual,0,1,108,101.91183619345388
factual,0,1,109,101.86267557451802
factual,0,1,110,101.82760570895287
factual,0,1,111,101.83547112249559
factual,0,1,112,101.84295186688823
factual,0,1,113,101.79527208881993
factual,0,1,114,101.76394874818864
factual,0,1,115,101.75457985170426
factual,0,1,116,101.73489995156565
factual,0,1,117,101.71115161526588
factual,0,1,118,101.69067973475302
factual,0,1,119,101.68953286447832
factual,0,1,120,101.68608068650768
factual,0,1,121,101.67802896807271
factual,0,1,122,101.66370834842805
factual,0,1,123,101.68079302387852
factual,0,1,124,101.71527911770728
factual,0,1,125,101.72337365919545
factual,0,1,126,101.71761518909085
factual,0,2,0,120.92607879638672
factual,0,2,1,120.23479461669922
factual,0,2,2,117.71520233154297
factual,0,2,3,116.11042404174805
factual,0,2,4,114.35629425048828
factual,0,2,5,113.22997156778972
factual,0,2,6,111.86416952950614
factual,0,2,7,110.67980670928955
factual,0,2,8,109.4675055609809
factual,0,2,9,108.51944122314453
factual,0,2,10,107.45919938520952
factual,0,2,11,106.63180160522461
factual,0,2,12,105.8291238638071
factual,0,2,13,105.11088289533343
factual,0,2,14,104.45499216715494
factual,0,2,15,103.9001784324646
factual,0,2,16,103.22590098661534
factual,0,2,17,102.66360727945964
factual,0,2,18,102.13828960217927
factual,0,2,19,101.67813568115234
factual,0,2,20,101.21753983270554
factual,0,2,21,100.77540137551047
factual,0,2,22,100.30198470405911
factual,0,2,23,99.8825496037801
factual,0,2,24,99.44362030029296
factual,0,2,25,99.03149502093976
factual,0,2,26,98.65556307192202
factual,0,2,27,98.30783925737653
factual,0,2,28,97.97418686439251
factual,0,2,29,97.66756540934244
factual,0,2,30,97.33055311633694
factual,0,2,31,96.23195402083859
factual,0,2,32,95.14873406194872
factual,0,2,33,94.30074728688886
factual,0,2,34,93.49947849396736
factual,0,2,35,92.82701676891696
factual,0,2,36,92.1383046796245
factual,0,2,37,91.56431308869392
factual,0,2,38,91.03394268405053
factual,0,2,39,90.59673407769972
factual,0,2,40,90.15889838434035
factual,0,2,41,89.8213875063004
factual,0,2,42,89.45154522311303
factual,0,2,43,89.13543184341923
factual,0,2,44,88.80547849593624
factual,0,2,45,88.47625757032826
factual,0,2,46,88.1394788680538
factual,0,2,47,87.91587509647492
factual,0,2,48,87.66610299387285
factual,0,2,49,87.42091911069808
factual,0,2,50,87.16325083086568
factual,0,2,51,86.9404762021957
factual,0,2,52,86.70771863383632
factual,0,2,53,86.51855542582851
factual,0,2,54,86.32036516743321
factual,0,2,55,86.17335657919607
factual,0,2,56,86.01521965765184
factual,0,2,57,85.84798209897933
factual,0,2,58,85.68901948005923
factual,0,2,59,85.52495648784023
factual,0,2,60,85.32813312161353
factual,0,2,61,85.19979759954637
factual,0,2,62,85.08947310909149
factual,0,2,63,85.0069346274099
factual,0,2,64,84.93069581062564
factual,0,2,65,84.85478924166772
factual,0,2,66,84.76013208204701
factual,0,2,67,84.66693262900075
factual,0,2,68,84.58312471451298
factual,0,2,69,84.49646734422252
factual,0,2,70,84.41314475767074
factual,0,2,71,84.33043178435295
factual,0,2,72,84.23047613328502
factual,0,2,73,84.13913209976688
factual,0,2,74,84.03125836772304
factual,0,2,75,83.94256690240675
factual,0,2,76,83.89134905415196
factual,0,2,77,83.84708552206716
factual,0,2,78,83.78579687303112
factual,0,2,79,83.71849847608998
factual,0,2,80,83.64192322761782
factual,0,2,81,83.57258827455583
factual,0,2,82,83.5240968273532
factual,0,2,83,83.49892966978011
factual,0,2,84,83.46767277871409
factual,0,2,85,83.43589044386341
factual,0,2,86,83.38946483981225
factual,0,2,87,83.36023219939202
factual,0,2,88,83.34918237501576
factual,0,2,89,83.33126658778036
factual,0,2,90,83.31485477570564
factual,0,2,91,83.32596981909967
factual,0,2,92,83.30691799040764
factual,0,2,93,83.27934831188571
factual,0,2,94,83.26649401264805
factual,0,2,95,83.23726309499433
factual,0,2,96,83.20942048103579
factual,0,2,97,83.20345306396484
factual,0,2,98,83.17558091686618
factual,0,2,99,83.13856654013357
factual,0,2,100,83.11834667574975
factual,0,2,101,83.09912084764049
factual,0,2,102,83.05055827479208
factual,0,2,103,83.01403513262349
factual,0,2,104,82.99105268909085
factual,0,2,105,82.9800053258096
factual,0,2,106,82.98565083165323
factual,0,2,107,82.95559692382812
factual,0,2,108,82.89959372243574
factual,0,2,109,82.85770022484564
factual,0,2,110,82.83521443028604
factual,0,2,111,82.84464362359816
factual,0,2,112,82.84615129040134
factual,0,2,113,82.80918712000692
factual,0,2,114,82.79513057585686
factual,0,2,115,82.79110840828189
factual,0,2,116,82.77376507174584
factual,0,2,117,82.76396819083921
factual,0,2,118,82.75787402737525
factual,0,2,119,82.73786089497227
factual,0,2,120,82.71372272122291
factual,0,2,121,82.70569364486202
factual,0,2,122,82.68565024099043
factual,0,2,123,82.68358808948147
factual,0,2,124,82.70821651335686
factual,0,2,125,82.72140429096837
factual,0,2,126,82.71617200297695
factual,0,3,0,129.71188354492188
factual,0,3,1,126.15774154663086
factual,0,3,2,121.89026641845703
factual,0,3,3,119.58790397644043
factual,0,3,4,118.14360809326172
factual,0,3,5,117.68066151936848
factual,0,3,6,117.07864052908761
factual,0,3,7,116.56558799743652
factual,0,3,8,116.16970486111111
factual,0,3,9,116.01490325927735
factual,0,3,10,115.8401308926669
factual,0,3,11,115.78970781962077
factual,0,3,12,115.85679039588341
factual,0,3,13,116.0416488647461
factual,0,3,14,116.1913579305013
factual,0,3,15,116.31988477706909
factual,0,3,16,116.44892389634076
factual,0,3,17,116.60255304972331
factual,0,3,18,116.72983470715974
factual,0,3,19,116.83338623046875
factual,0,3,20,117.02732812790643
factual,0,3,21,117.2746169350364
factual,0,3,22,117.56434996231742
factual,0,3,23,117.8374719619751
factual,0,3,24,118.05666778564454
factual,0,3,25,118.19205269446739
factual,0,3,26,118.33695136176215
factual,0,3,27,118.47759137834821
factual,0,3,28,118.55842116783406
factual,0,3,29,118.61835072835287
factual,0,3,30,118.70041139664188
factual,0,3,31,118.40706560688633
factual,0,3,32,118.36689905966482
factual,0,3,33,118.66587780367944
factual,0,3,34,119.10652923583984
factual,0,3,35,119.60582757765248
factual,0,3,36,119.97307882001323
factual,0,3,37,120.33821942729335
factual,0,3,38,120.7073219053207
factual,0,3,39,121.03820874614101
factual,0,3,40,121.33043818319997
factual,0,3,41,121.69379301994077
factual,0,3,42,122.05766394830519
factual,0,3,43,122.37618231004284
factual,0,3,44,122.62248869865171
factual,0,3,45,122.8309559975901
factual,0,3,46,123.08765682097405
factual,0,3,47,123.33925062610257
factual,0,3,48,123.56118577526462
factual,0,3,49,123.81944570233745
factual,0,3,50,124.09734196816721
factual,0,3,51,124.24680549867692
factual,0,3,52,124.3309813468687
factual,0,3,53,124.36766987462198
factual,0,3,54,124.39248509560862
factual,0,3,55,124.51062307050151
factual,0,3,56,124.72343198714718
factual,0,3,57,124.90164406068864
factual,0,3,58,125.07715335969002
factual,0,3,59,125.22663953227382
factual,0,3,60,125.37869287306263
factual,0,3,61,125.51738886679372
factual,0,3,62,125.72290900445753
factual,0,3,63,125.9489248952558
factual,0,3,64,126.10066715363533
factual,0,3,65,126.13065313523815
factual,0,3,66,126.09698215607673
factual,0,3,67,126.09457495904738
factual,0,3,68,126.19863104051159
factual,0,3,69,126.23411264727193
factual,0,3,70,126.35898171701739
factual,0,3,71,126.51139683877268
factual,0,3,72,126.50839528729838
factual,0,3,73,126.48258110784715
factual,0,3,74,126.54818774807838
factual,0,3,75,126.58293102633569
factual,0,3,76,126.62914103846396
factual,0,3,77,126.56842360957977
factual,0,3,78,126.53963298182333
factual,0,3,79,126.5487567532447
factual,0,3,80,126.57092851208103
factual,0,3,81,126.5823457779423
factual,0,3,82,126.61105740454889
factual,0,3,83,126.65103174025013
factual,0,3,84,126.7411865726594
factual,0,3,85,126.83984965662802
factual,0,3,86,126.82409594135899
factual,0,3,87,126.77110905801096
factual,0,3,88,126.73215509230091
factual,0,3,89,126.67287961898312
factual,0,3,90,126.6884019913212
factual,0,3,91,126.67602465229649
factual,0,3,92,126.65776701896421
factual,0,3,93,126.65116586992818
factual,0,3,94,126.59880853468373
factual,0,3,95,126.53150177001953
factual,0,3,96,126.51154179726878
factual,0,3,97,126.48695595033708
factual,0,3,98,126.41446759623867
factual,0,3,99,126.32435607910156
factual,0,3,100,126.36104854460686
factual,0,3,101,126.30708608319682
factual,0,3,102,126.12071006528792
factual,0,3,103,126.00891826998803
factual,0,3,104,125.96658005252961
factual,0,3,105,125.86672801356161
factual,0,3,106,125.8628168413716
factual,0,3,107,125.92654295890561
factual,0,3,108,126.00105334866431
factual,0,3,109,126.054685531124
factual,0,3,110,126.17730860556325
factual,0,3,111,126.2196510068832
factual,0,3,112,126.24982477003529
factual,0,3,113,126.26362462197581
factual,0,3,114,126.29991715954196
factual,0,3,115,126.27689878402218
factual,0,3,116,126.19032755205708
factual,0,3,117,126.2031011273784
factual,0,3,118,126.26406737296811
factual,0,3,119,126.28326711347026
factual,0,3,120,126.27577135639805
factual,0,3,121,126.31314849853516
factual,0,3,122,126.38534644342238
factual,0,3,123,126.39594342631679
factual,0,3,124,126.39823692075667
factual,0,3,125,126.40753567603326
factual,0,3,126,126.47970728720388
factual,0,4,0,142.86407470703125
factual,0,4,1,136.36666107177734
factual,0,4,2,126.34222412109375
factual,0,4,3,121.15258026123047
factual,0,4,4,117.44973602294922
factual,0,4,5,115.13968912760417
factual,0,4,6,113.11672864641461
factual,0,4,7,111.73031234741211
factual,0,4,8,110.47081417507596
factual,0,4,9,109.49807052612304
factual,0,4,10,108.6275468306108
factual,0,4,11,108.00057601928711
factual,0,4,12,107.4172110924354
factual,0,4,13,106.97474997384208
factual,0,4,14,106.59042510986328
factual,0,4,15,106.26950597763062
factual,0,4,16,105.86382024428424
factual,0,4,17,105.52055358886719
factual,0,4,18,105.20596193012439
factual,0,4,19,104.95067672729492
factual,0,4,20,104.69734954833984
factual,0,4,21,104.47238956798206
factual,0,4,22,104.21331654424253
factual,0,4,23,103.99215094248454
factual,0,4,24,103.75346710205078
factual,0,4,25,103.553098825308
factual,0,4,26,103.38394108525029
factual,0,4,27,103.23924255371094
factual,0,4,28,103.0896153943292
factual,0,4,29,102.95588022867838
factual,0,4,30,102.81430225987589
factual,0,4,31,101.38704016900832
factual,0,4,32,100.35280313799458
factual,0,4,33,100.10979437058971
factual,0,4,34,99.89259141491306
factual,0,4,35,99.78394219183153
factual,0,4,36,99.65207819784841
factual,0,4,37,99.6021460256269
factual,0,4,38,99.50457566784274
factual,0,4,39,99.46566058743385
factual,0,4,40,99.4311011529738
factual,0,4,41,99.45088466521233
factual,0,4,42,99.4346655568769
factual,0,4,43,99.44328824935421
factual,0,4,44,99.38768719088647
factual,0,4,45,99.32849933255103
factual,0,4,46,99.27368631670552
factual,0,4,47,99.31334538613596
factual,0,4,48,99.3421165712418
factual,0,4,49,99.38381638065461
factual,0,4,50,99.42775430986958
factual,0,4,51,99.4651380969632
factual,0,4,52,99.46739664385396
factual,0,4,53,99.52156263782132
factual,0,4,54,99.56614069784841
factual,0,4,55,99.67076578447896
factual,0,4,56,99.7509029757592
factual,0,4,57,99.80709765034337
factual,0,4,58,99.8439180927892
factual,0,4,59,99.88704558341733
factual,0,4,60,99.9076666062878
factual,0,4,61,99.97128271287487
factual,0,4,62,100.0530747444399
factual,0,4,63,100.17821896460748
factual,0,4,64,100.28297005930254
factual,0,4,65,100.40536400579637
factual,0,4,66,100.49246978759766
factual,0,4,67,100.56304414810673
factual,0,4,68,100.61142213882938
factual,0,4,69,100.68321523358745
factual,0,4,70,100.78950574321132
factual,0,4,71,100.88013581306704
factual,0,4,72,100.92491469844695
factual,0,4,73,100.99197658415764
factual,0,4,74,101.08016032557333
factual,0,4,75,101.18569724790511
factual,0,4,76,101.28092513545867
factual,0,4,77,101.35186127693423
factual,0,4,78,101.40921881891066
factual,0,4,79,101.49165491903982
factual,0,4,80,101.58075837166079
factual,0,4,81,101.65152691256615
factual,0,4,82,101.72165064657888
factual,0,4,83,101.79449832054877
factual,0,4,84,101.90492814587009
factual,0,4,85,102.05171572777533
factual,0,4,86,102.13716789983934
factual,0,4,87,102.23113324565273
factual,0,4,88,102.33214815201298
factual,0,4,89,102.43021491266066
factual,0,4,90,102.5210192280431
factual,0,4,91,102.6293433404738
factual,0,4,92,102.73353502827305
factual,0,4,93,102.8494887813445
factual,0,4,94,102.94975945257372
factual,0,4,95,103.00100314232611
factual,0,4,96,103.01377253378591
factual,0,4,97,103.06832024358934
factual,0,4,98,103.11868581464213
factual,0,4,99,103.21256206881615
factual,0,4,100,103.32277507166708
factual,0,4,101,103.38240174324282
factual,0,4,102,103.41519977200416
factual,0,4,103,103.43962983162173
factual,0,4,104,103.45643960275957
factual,0,4,105,103.49261277721774
factual,0,4,106,103.57915792157573
factual,0,4,107,103.67388965237525
factual,0,4,108,103.73084135978452
factual,0,4,109,103.76693824029738
factual,0,4,110,103.83047362296811
factual,0,4,111,103.88612907163558
factual,0,4,112,103.93027077951739
factual,0,4,113,103.98254049977949
factual,0,4,114,104.08270878945628
factual,0,4,115,104.14872594033518
factual,0,4,116,104.14104953888923
factual,0,4,117,104.16468220372354
factual,0,4,118,104.21552055112777
factual,0,4,119,104.22391534620716
factual,0,4,120,104.22271826959425
factual,0,4,121,104.28255536479335
factual,0,4,122,104.3365724625126
factual,0,4,123,104.3559073171308
factual,0,4,124,104.37727700510332
factual,0,4,125,104.3791038759293
factual,0,4,126,104.42967297953945
factual,0,5,0,297.18133544921875
factual,0,5,1,241.65174865722656
factual,0,5,2,209.90108235677084
factual,0,5,3,202.2482681274414
factual,0,5,4,193.35297241210938
factual,0,5,5,190.05247497558594
factual,0,5,6,184.7655029296875
factual,0,5,7,182.00317764282227
factual,0,5,8,178.82349650065103
factual,0,5,9,177.11703186035157
factual,0,5,10,175.0134901566939
factual,0,5,11,173.73272577921549
factual,0,5,12,172.11252183180588
factual,0,5,13,170.76829201834542
factual,0,5,14,169.35347798665364
factual,0,5,15,168.14929676055908
factual,0,5,16,166.7776175106273
factual,0,5,17,166.0698759290907
factual,0,5,18,165.26014388234992
factual,0,5,19,164.38955841064453
factual,0,5,20,163.42496018182663
factual,0,5,21,162.7183310768821
factual,0,5,22,162.00246263586956
factual,0,5,23,161.59087371826172
factual,0,5,24,161.036552734375
factual,0,5,25,160.42073235144983
factual,0,5,26,159.78583102756076
factual,0,5,27,159.22048677716936
factual,0,5,28,158.67793221309267
factual,0,5,29,158.36241709391277
factual,0,5,30,158.16641136907762
factual,0,5,31,153.4000721593057
factual,0,5,32,152.17813799458165
factual,0,5,33,152.36221854917466
factual,0,5,34,151.5770037251134
factual,0,5,35,151.43960620510964
factual,0,5,36,150.80294898248488
factual,0,5,37,150.76551129741054
factual,0,5,38,150.2947742092994
factual,0,5,39,150.2846960252331
factual,0,5,40,150.13890863233996
factual,0,5,41,150.31387624432963
factual,0,5,42,150.28627703266758
factual,0,5,43,150.47755825904107
factual,0,5,44,150.63277706023186
factual,0,5,45,150.86512461016255
factual,0,5,46,151.0739529517389
factual,0,5,47,151.515868156187
factual,0,5,48,151.65307764853202
factual,0,5,49,151.9923135080645
factual,0,5,50,152.5408694359564
factual,0,5,51,152.9899419969128
factual,0,5,52,153.20567764774447
factual,0,5,53,153.59247121503276
factual,0,5,54,153.76812744140625
factual,0,5,55,154.14257566390498
factual,0,5,56,154.49110363375755
factual,0,5,57,154.8479259860131
factual,0,5,58,155.18877878496724
factual,0,5,59,155.5475773965159
factual,0,5,60,155.70881012947328
factual,0,5,61,155.7784674859816
factual,0,5,62,156.04803663684476
factual,0,5,63,156.3085430514428
factual,0,5,64,156.4271259923135
factual,0,5,65,156.49178929482736
factual,0,5,66,156.58849014774447
factual,0,5,67,156.67652007072203
factual,0,5,68,156.707521500126
factual,0,5,69,156.86385665401335
factual,0,5,70,156.96453512868572
factual,0,5,71,156.87338158392137
factual,0,5,72,156.62537310200352
factual,0,5,73,156.54954873361896
factual,0,5,74,156.57986499417214
factual,0,5,75,156.41331974152595
factual,0,5,76,156.20211299773186
factual,0,5,77,155.98968505859375
factual,0,5,78,155.7047857469128
factual,0,5,79,155.64634113927042
factual,0,5,80,155.49852235855596
factual,0,5,81,155.23787664598035
factual,0,5,82,155.2868165046938
factual,0,5,83,155.3449490454889
factual,0,5,84,155.1982677828881
factual,0,5,85,155.23742085118448
factual,0,5,86,155.32943479476435
factual,0,5,87,155.3774670016381
factual,0,5,88,155.44757326187627
factual,0,5,89,155.560303718813
factual,0,5,90,155.60357961347026
factual,0,5,91,155.55284807758946
factual,0,5,92,155.48970228625882
factual,0,5,93,155.378174812563
factual,0,5,94,155.29174755465598
factual,0,5,95,155.1150429018082
factual,0,5,96,154.90282267908896
factual,0,5,97,154.7143087079448
factual,0,5,98,154.5300022248299
factual,0,5,99,154.61138768349923
factual,0,5,100,154.6835656935169
factual,0,5,101,154.5062792378087
factual,0,5,102,154.40054961173766
factual,0,5,103,154.52604527627267
factual,0,5,104,154.38145988218247
factual,0,5,105,154.23726137222783
factual,0,5,106,154.52769667102444
factual,0,5,107,154.75758214150704
factual,0,5,108,154.8830792826991
factual,0,5,109,154.9877442390688
factual,0,5,110,154.9014892578125
factual,0,5,111,154.93455259261592
factual,0,5,112,154.9371077014554
factual,0,5,113,154.85983473254788
factual,0,5,114,154.9050760576802
factual,0,5,115,155.02972165999873
factual,0,5,116,154.98173473727317
factual,0,5,117,154.9431408297631
factual,0,5,118,155.05792088662423
factual,0,5,119,155.0903802687122
factual,0,5,120,154.9869123889554
factual,0,5,121,154.95084701045866
factual,0,5,122,155.0064229657573
factual,0,5,123,155.05057993242818
factual,0,5,124,155.15342564736642
factual,0,5,125,155.1908485658707
factual,0,5,126,155.4606470907888
factual,0,6,0,163.5793914794922
factual,0,6,1,157.3468017578125
factual,0,6,2,155.14507548014322
factual,0,6,3,152.44974899291992
factual,0,6,4,153.17201232910156
factual,0,6,5,153.4302546183268
factual,0,6,6,155.2513144356864
factual,0,6,7,157.03170585632324
factual,0,6,8,159.42635599772134
factual,0,6,9,161.36815948486327
factual,0,6,10,163.05353060635653
factual,0,6,11,165.09095764160156
factual,0,6,12,167.07371638371393
factual,0,6,13,168.80606733049666
factual,0,6,14,170.62655232747395
factual,0,6,15,171.729172706604
factual,0,6,16,172.71655183679917
factual,0,6,17,173.3573786417643
factual,0,6,18,173.82454320004112
factual,0,6,19,174.22829818725586
factual,0,6,20,174.63148643856957
factual,0,6,21,175.22122261740944
factual,0,6,22,175.5945348324983
factual,0,6,23,175.58218320210776
factual,0,6,24,175.52554077148437
factual,0,6,25,175.61803612342248
factual,0,6,26,175.9059691252532
factual,0,6,27,176.04568644932337
factual,0,6,28,176.15167709876752
factual,0,6,29,176.25252634684244
factual,0,6,30,176.23207289172757
factual,0,6,31,176.62293957125755
factual,0,6,32,177.42566853184854
factual,0,6,33,178.25228734170236
factual,0,6,34,179.09761736469883
factual,0,6,35,179.56060840237527
factual,0,6,36,179.84943414503527
factual,0,6,37,179.76466615738408
factual,0,6,38,179.5945754512664
factual,0,6,39,179.2472420969317
factual,0,6,40,178.81454073998236
factual,0,6,41,178.2484130859375
factual,0,6,42,177.3627471923828
factual,0,6,43,176.35880648705268
factual,0,6,44,175.32616252283896
factual,0,6,45,174.14964048324092
factual,0,6,46,173.22169248519404
factual,0,6,47,172.2885958763861
factual,0,6,48,171.48184942430066
factual,0,6,49,170.72378441595262
factual,0,6,50,169.87747635379915
factual,0,6,51,168.9303918653919
factual,0,6,52,167.92523636356478
factual,0,6,53,167.03273404029107
factual,0,6,54,166.2896457795174
factual,0,6,55,165.60114116053427
factual,0,6,56,164.7417952014554
factual,0,6,57,163.8026132891255
factual,0,6,58,162.98551005701864
factual,0,6,59,162.1952091340096
