regime,prompt,layer,t,F
factual,0,1,65,52.035047302323
factual,0,1,66,52.56808184231481
factual,0,1,67,52.635925864019704
factual,0,1,68,52.60118756947979
factual,0,1,69,52.834758406685246
factual,0,1,70,51.789973122458306
factual,0,1,71,51.613569092366006
factual,0,1,72,52.51844250194488
factual,0,1,73,51.52255032716259
factual,0,1,74,51.482799212778765
factual,0,1,75,51.383133909394665
factual,0,1,76,51.419869936281636
factual,0,1,77,52.26560357885976
factual,0,1,78,49.96664206251021
factual,0,1,79,46.527408282602984
factual,0,1,80,49.055051547865716
factual,0,1,81,51.22818582865499
factual,0,1,82,50.67249164850481
factual,0,1,83,49.89933489791809
factual,0,1,84,49.85871932391198
factual,0,1,85,47.465524386975076
factual,0,1,86,45.870547838749424
factual,0,1,87,44.13702468525979
factual,0,1,88,42.107819122652856
factual,0,1,89,42.89774993927248
factual,0,1,90,44.18381297972895
factual,0,1,91,46.13805667046578
factual,0,1,92,48.493304414133874
factual,0,1,93,50.069912866238624
factual,0,1,94,50.882478515948016
factual,0,1,95,46.79809820844281
factual,0,1,96,43.913787886019676
factual,0,1,97,41.79977242985079
factual,0,1,98,39.984033321180654
factual,0,1,99,41.04530209687449
factual,0,1,100,41.15537494036459
factual,0,1,101,40.46479168053596
factual,0,1,102,38.96040194842123
factual,0,1,103,38.95039230585098
factual,0,1,104,39.82847247777447
factual,0,1,105,39.79824512427853
factual,0,1,106,39.99941140028738
factual,0,1,107,40.37045783573581
factual,0,1,108,39.403846404244824
factual,0,1,109,38.54977715592231
factual,0,1,110,38.996014104735465
factual,0,1,111,35.505170393374655
factual,0,1,112,33.24749017723145
factual,0,1,113,33.61514334717104
factual,0,1,114,33.40837170039454
factual,0,1,115,32.487853917383376
factual,0,1,116,32.595554942084895
factual,0,1,117,32.447678264110316
factual,0,1,118,32.209689961325736
factual,0,1,119,33.195435231731786
factual,0,1,120,33.319099103250814
factual,0,1,121,31.710514499295144
factual,0,1,122,28.539826054726877
factual,0,1,123,25.21482498415055
factual,0,1,124,24.6386902716852
factual,0,1,125,23.823318296863185
factual,0,1,126,24.741127264115118
factual,0,2,0,115.43368530273438
factual,0,2,1,111.09178161621094
factual,0,2,2,110.69307708740234
factual,0,2,3,91.60761833190918
factual,0,2,4,84.59146423339844
factual,0,2,5,83.50015767415364
factual,0,2,6,81.32788848876953
factual,0,2,7,83.49679374694824
factual,0,2,8,87.37066226535373
factual,0,2,9,88.3975959777832
factual,0,2,10,89.09987362948331
factual,0,2,11,88.54911804199219
factual,0,2,12,89.49032534085788
factual,0,2,13,88.75853783743722
factual,0,2,14,87.73312530517578
factual,0,2,15,85.39070582389832
factual,0,2,16,83.59188887652229
factual,0,2,17,87.35019980536566
factual,0,2,18,90.27563034860711
factual,0,2,19,91.2265811920166
factual,0,2,20,90.2605725242978
factual,0,2,21,89.54140333695845
factual,0,2,22,87.47779846191406
factual,0,2,23,86.91320196787517
factual,0,2,24,89.15413177490234
factual,0,2,25,90.44567078810472
factual,0,2,26,89.32852526064272
factual,0,2,27,88.21037183489118
factual,0,2,28,88.81429369696255
factual,0,2,29,90.26763356526693
factual,0,2,30,89.44395815941596
factual,0,2,31,89.52187815020162
factual,0,2,32,89.38572815925845
factual,0,2,33,88.03274290023312
factual,0,2,34,89.13628978113974
factual,0,2,35,90.627685546875
factual,0,2,36,90.86746609595514
factual,0,2,37,90.12226892286732
factual,0,2,38,89.13621053388042
factual,0,2,39,88.4081039428711
factual,0,2,40,87.92480247251449
factual,0,2,41,84.93331308518687
factual,0,2,42,84.13811458310774
factual,0,2,43,82.17333014549747
factual,0,2,44,80.56454568524515
factual,0,2,45,79.45953568335503
factual,0,2,46,79.08603522854466
factual,0,2,47,81.83054710972694
factual,0,2,48,80.97173299327973
factual,0,2,49,77.78669199635905
factual,0,2,50,75.3400105122597
factual,0,2,51,74.1030961544283
factual,0,2,52,72.7512673639482
factual,0,2,53,72.42839360237122
factual,0,2,54,73.70119343265411
factual,0,2,55,71.75367062322555
factual,0,2,56,69.92669446237626
factual,0,2,57,70.31135684444058
factual,0,2,58,68.55948455102983
factual,0,2,59,65.63260039206475
factual,0,2,60,63.99970224595839
factual,0,2,61,64.47895743000892
factual,0,2,62,60.75039335989183
factual,0,2,63,58.57713104063465
factual,0,2,64,61.55999591273646
factual,0,2,65,64.01439649828019
factual,0,2,66,64.04852647166098
factual,0,2,67,64.65179967880249
factual,0,2,68,64.31872492451822
factual,0,2,69,64.08978033065796
factual,0,2,70,62.29347999634281
factual,0,2,71,61.797815953531575
factual,0,2,72,62.59228397953895
factual,0,2,73,60.846025374627885
factual,0,2,74,61.83549287242274
factual,0,2,75,61.89757350183302
factual,0,2,76,61.564914918714955
factual,0,2,77,62.690609562781546
factual,0,2,78,60.839542481207076
factual,0,2,79,57.49628482326384
factual,0,2,80,61.15526577734178
factual,0,2,81,64.90656585078085
factual,0,2,82,64.51529198308145
factual,0,2,83,64.11040007683539
factual,0,2,84,65.831863434084
factual,0,2,85,62.970987350709976
factual,0,2,86,61.5083331138857
factual,0,2,87,60.40919134693761
factual,0,2,88,58.13454539160575
factual,0,2,89,59.968684830973224
factual,0,2,90,61.709897091311795
factual,0,2,91,64.08909375052298
factual,0,2,92,66.19435232300913
factual,0,2,93,67.71989217496687
factual,0,2,94,68.39835404965186
factual,0,2,95,63.452350043481395
factual,0,2,96,60.78923051203451
factual,0,2,97,58.17278675494656
factual,0,2,98,55.740624808496044
factual,0,2,99,56.84148835751318
factual,0,2,100,57.48235232983866
factual,0,2,101,56.91291893297626
factual,0,2,102,55.30525039472887
factual,0,2,103,56.74375242956223
factual,0,2,104,57.84674318759672
factual,0,2,105,56.571716497021335
factual,0,2,106,56.445847976592276
factual,0,2,107,56.894910570113886
factual,0,2,108,55.546852177189244
factual,0,2,109,54.30031702979918
factual,0,2,110,54.68672506655416
factual,0,2,111,50.022791989388004
factual,0,2,112,47.671850177549544
factual,0,2,113,48.06201765998717
factual,0,2,114,47.667974245163705
factual,0,2,115,45.184311547586994
factual,0,2,116,46.433101488697915
factual,0,2,117,46.29605873553984
factual,0,2,118,45.46775573684323
factual,0,2,119,46.531565835399014
factual,0,2,120,45.62035439091344
factual,0,2,121,43.57303893181585
factual,0,2,122,41.05477366908904
factual,0,2,123,37.44556245496196
factual,0,2,124,36.873912657460856
factual,0,2,125,36.00231438298379
factual,0,2,126,36.711556865322976
factual,0,3,0,162.27694702148438
factual,0,3,1,151.81958770751953
factual,0,3,2,152.38837178548178
factual,0,3,3,124.15473937988281
factual,0,3,4,117.1940933227539
factual,0,3,5,116.5541140238444
factual,0,3,6,109.49912697928292
factual,0,3,7,111.49225616455078
factual,0,3,8,114.85875447591145
factual,0,3,9,116.38672180175782
factual,0,3,10,115.76872461492366
factual,0,3,11,114.56940269470215
factual,0,3,12,116.14920102632962
factual,0,3,13,115.92112186976841
factual,0,3,14,116.16685434977214
factual,0,3,15,110.93215990066528
factual,0,3,16,107.3434529024012
factual,0,3,17,112.60830858018663
factual,0,3,18,114.62241644608348
factual,0,3,19,114.70452461242675
factual,0,3,20,115.34329259963263
factual,0,3,21,115.40916963057084
factual,0,3,22,112.65427498195483
factual,0,3,23,111.71389134724934
factual,0,3,24,113.95192443847657
factual,0,3,25,114.50630598801833
factual,0,3,26,112.63006125556097
factual,0,3,27,112.12221213749477
factual,0,3,28,113.9335349510456
factual,0,3,29,113.45650749206543
factual,0,3,30,112.37357465682491
factual,0,3,31,111.00829302880072
factual,0,3,32,110.2952736885317
factual,0,3,33,108.106997213056
factual,0,3,34,109.5799207379741
factual,0,3,35,110.30273818969727
factual,0,3,36,109.57258322931105
factual,0,3,37,108.5680650280368
factual,0,3,38,106.59400939941406
factual,0,3,39,105.41984065886467
factual,0,3,40,103.70653903099799
factual,0,3,41,100.43896299792874
factual,0,3,42,98.74446733536259
factual,0,3,43,96.48000101889333
factual,0,3,44,94.53596582720357
factual,0,3,45,92.52723743069556
factual,0,3,46,93.04203131891066
factual,0,3,47,97.02785910329511
factual,0,3,48,95.76837453534526
factual,0,3,49,93.00527806435862
factual,0,3,50,91.05333758938697
factual,0,3,51,89.57920394405242
factual,0,3,52,87.38411281954858
factual,0,3,53,87.54701798962009
factual,0,3,54,89.79517758277154
factual,0,3,55,87.5356206586284
factual,0,3,56,86.47952688893965
factual,0,3,57,87.48492074781849
factual,0,3,58,84.66399245108327
factual,0,3,59,80.12858024720222
factual,0,3,60,79.95202301394555
factual,0,3,61,80.34997420157156
factual,0,3,62,76.72992100254181
factual,0,3,63,74.17340453978508
factual,0,3,64,76.86672626003143
factual,0,3,65,78.53988644384569
factual,0,3,66,78.7051248550415
factual,0,3,67,79.88215486464962
factual,0,3,68,79.92759221599948
factual,0,3,69,79.92928914100894
factual,0,3,70,78.82756273208126
factual,0,3,71,79.23058229877103
factual,0,3,72,79.97487175849176
factual,0,3,73,78.60458350950672
factual,0,3,74,77.91534942196262
factual,0,3,75,76.98427281841155
factual,0,3,76,76.33263589489844
factual,0,3,77,77.38229611612135
factual,0,3,78,74.07965772382674
factual,0,3,79,69.88489540161625
factual,0,3,80,72.93791181810441
factual,0,3,81,75.58055097826066
factual,0,3,82,73.8817035459703
factual,0,3,83,73.84027138063985
factual,0,3,84,73.90976519738474
factual,0,3,85,70.02577026428715
factual,0,3,86,68.71378352565151
factual,0,3,87,66.6942279108109
factual,0,3,88,63.74975084489392
factual,0,3,89,65.41859245300293
factual,0,3,90,67.45568976863738
factual,0,3,91,69.58316390745101
factual,0,3,92,71.99641030834567
factual,0,3,93,74.17114362409038
factual,0,3,94,75.71973979088568
factual,0,3,95,70.61975026899769
factual,0,3,96,67.94401984060964
factual,0,3,97,65.08923798222696
factual,0,3,98,62.05333245185114
factual,0,3,99,63.56958453885971
factual,0,3,100,63.96046573885025
factual,0,3,101,62.6906534318001
factual,0,3,102,60.983299163080034
factual,0,3,103,61.75392553883214
factual,0,3,104,63.407557687451764
factual,0,3,105,63.359997026381954
factual,0,3,106,63.95600920338784
factual,0,3,107,64.69395685195923
factual,0,3,108,63.47861189996043
factual,0,3,109,62.69428023984355
factual,0,3,110,62.8784111238295
factual,0,3,111,58.19862238053353
factual,0,3,112,55.640834393039825
factual,0,3,113,55.81868782351094
factual,0,3,114,54.49044016868837
factual,0,3,115,52.93447105346188
factual,0,3,116,52.79607469804825
factual,0,3,117,52.03374030513148
factual,0,3,118,51.163464946131555
factual,0,3,119,52.35962355521418
factual,0,3,120,51.73012701157601
factual,0,3,121,49.175137227581395
factual,0,3,122,45.49342683053786
factual,0,3,123,41.10375082877375
factual,0,3,124,39.97413590646559
factual,0,3,125,38.31860774563205
factual,0,3,126,39.07022496192686
factual,0,4,0,178.4326629638672
factual,0,4,1,181.84628295898438
factual,0,4,2,172.2724863688151
factual,0,4,3,154.40675354003906
factual,0,4,4,139.26112060546876
factual,0,4,5,130.87963994344076
factual,0,4,6,123.08468082972935
factual,0,4,7,124.0128583908081
factual,0,4,8,139.7278332180447
factual,0,4,9,149.2403251647949
factual,0,4,10,146.04890095103872
factual,0,4,11,143.4293295542399
factual,0,4,12,144.8655741764949
factual,0,4,13,145.17813164847237
factual,0,4,14,142.65447031656902
factual,0,4,15,138.05800819396973
factual,0,4,16,133.17231324139763
factual,0,4,17,141.22688145107693
factual,0,4,18,149.42112992939195
factual,0,4,19,151.84774951934816
factual,0,4,20,149.48005767095657
factual,0,4,21,147.81909647854891
factual,0,4,22,144.33703132297683
factual,0,4,23,141.88045072555542
factual,0,4,24,143.94138259887694
factual,0,4,25,146.05569179241473
factual,0,4,26,143.5134858025445
factual,0,4,27,142.89398234231132
factual,0,4,28,143.2582243557634
factual,0,4,29,142.6483699798584
factual,0,4,30,140.961971775178
factual,0,4,31,139.4253044128418
factual,0,4,32,137.58186697190808
factual,0,4,33,136.6560638181625
factual,0,4,34,137.7797495934271
factual,0,4,35,138.90564247869676
factual,0,4,36,141.60791027930475
factual,0,4,37,141.04538382253338
factual,0,4,38,139.3846644739951
factual,0,4,39,134.29361331078314
factual,0,4,40,129.17141994353264
factual,0,4,41,126.1986561436807
factual,0,4,42,124.42943868329448
factual,0,4,43,121.70544802758002
factual,0,4,44,119.52147625338647
factual,0,4,45,119.76423669630482
factual,0,4,46,119.47441925541047
factual,0,4,47,123.69579265963647
factual,0,4,48,120.10506488430885
factual,0,4,49,112.54016617805728
factual,0,4,50,107.85890505390782
factual,0,4,51,107.77187138219034
factual,0,4,52,106.04887168638167
factual,0,4,53,105.67409798406786
factual,0,4,54,109.20498546477288
factual,0,4,55,107.92785681447675
factual,0,4,56,105.07136474117156
factual,0,4,57,106.17578727968278
factual,0,4,58,103.57318262900075
factual,0,4,59,100.08114882438413
factual,0,4,60,100.79929019558814
factual,0,4,61,101.78407767511183
factual,0,4,62,98.15757425369755
factual,0,4,63,95.24145563187137
factual,0,4,64,98.09068821322533
factual,0,4,65,101.36237144470215
factual,0,4,66,101.91643431878859
factual,0,4,67,100.10139988314721
factual,0,4,68,100.0737098570793
factual,0,4,69,100.06810126766082
factual,0,4,70,98.94481099036432
factual,0,4,71,99.15033752687516
factual,0,4,72,101.24414019430837
factual,0,4,73,100.03187708700857
factual,0,4,74,99.4513441516507
factual,0,4,75,97.84284523994693
factual,0,4,76,95.39281346721035
factual,0,4,77,95.93300425621771
factual,0,4,78,92.59937920108918
factual,0,4,79,88.23372151774745
factual,0,4,80,94.182159239246
factual,0,4,81,100.51408515437957
factual,0,4,82,98.57930946350098
factual,0,4,83,97.7087832420103
factual,0,4,84,98.41473296380812
factual,0,4,85,93.05434848416236
factual,0,4,86,89.36144244286322
factual,0,4,87,86.60079113129646
factual,0,4,88,83.4477280647524
factual,0,4,89,83.92000222975209
factual,0,4,90,85.47220488517515
factual,0,4,91,87.18203440020162
factual,0,4,92,91.21514991021925
factual,0,4,93,93.15410361751434
factual,0,4,94,94.89374548389065
factual,0,4,95,88.32562495816138
factual,0,4,96,82.32093521856493
factual,0,4,97,79.03606550155148
factual,0,4,98,76.35991804061398
factual,0,4,99,78.20404126567226
factual,0,4,100,78.01118420016381
factual,0,4,101,76.74845763175718
factual,0,4,102,74.87033905521515
factual,0,4,103,73.71704359977475
factual,0,4,104,75.0067561364943
factual,0,4,105,75.85913178228563
factual,0,4,106,78.00227626677483
factual,0,4,107,80.06059302053144
factual,0,4,108,80.37156714162519
factual,0,4,109,79.79739170689737
factual,0,4,110,80.05778601861769
factual,0,4,111,72.70222485450006
factual,0,4,112,66.22695467548985
factual,0,4,113,66.16143306609123
factual,0,4,114,65.3099505670609
factual,0,4,115,63.37478965328586
factual,0,4,116,63.91226554686023
factual,0,4,117,63.828261852264404
factual,0,4,118,63.233727578193914
factual,0,4,119,64.15050928054318
factual,0,4,120,63.62189671301073
factual,0,4,121,60.94725384250764
factual,0,4,122,56.0443500703381
factual,0,4,123,49.1999183470203
factual,0,4,124,47.91968711729972
factual,0,4,125,46.26301184008199
factual,0,4,126,47.099524374931086
factual,0,5,0,309.7169189453125
factual,0,5,1,261.0191345214844
factual,0,5,2,234.12713623046875
factual,0,5,3,197.97614669799805
factual,0,5,4,199.80795593261718
factual,0,5,5,182.48067220052084
factual,0,5,6,172.64974539620536
factual,0,5,7,169.9082260131836
factual,0,5,8,208.37704128689236
factual,0,5,9,217.05360107421876
factual,0,5,10,208.26112296364525
factual,0,5,11,202.44734891255698
factual,0,5,12,208.90352395864633
factual,0,5,13,209.74655968802315
factual,0,5,14,235.52377065022787
factual,0,5,15,223.70074701309204
factual,0,5,16,214.22952584659353
factual,0,5,17,239.71875466240778
factual,0,5,18,267.24315884238797
factual,0,5,19,261.00758094787597
factual,0,5,20,253.27555520193917
factual,0,5,21,249.70042384754527
factual,0,5,22,241.74485214896825
factual,0,5,23,235.89422257741293
factual,0,5,24,234.35199127197265
factual,0,5,25,232.98034521249625
factual,0,5,26,228.57651463261357
factual,0,5,27,224.0870930807931
factual,0,5,28,223.27860891407934
factual,0,5,29,220.94727045694987
factual,0,5,30,218.82200204172443
factual,0,5,31,215.06062292283582
factual,0,5,32,212.97147615494268
factual,0,5,33,210.30907833960748
factual,0,5,34,210.32327516617315
factual,0,5,35,209.26209677419354
factual,0,5,36,213.14544431624873
factual,0,5,37,210.77458350889145
factual,0,5,38,208.96206308180285
factual,0,5,39,196.21867161412393
factual,0,5,40,189.2547266560216
factual,0,5,41,186.40063008954448
factual,0,5,42,184.11744197722405
factual,0,5,43,178.31119931128717
factual,0,5,44,173.984501254174
factual,0,5,45,159.09587909329323
factual,0,5,46,159.7637678577054
factual,0,5,47,176.78826510521674
factual,0,5,48,170.97990958921372
factual,0,5,49,149.96856640231223
factual,0,5,50,148.13551429010207
factual,0,5,51,146.60171705676663
factual,0,5,52,142.7290350391019
factual,0,5,53,142.4544448852539
factual,0,5,54,144.59371136080833
factual,0,5,55,142.09767372377456
factual,0,5,56,139.51854681199598
factual,0,5,57,139.55508595128214
factual,0,5,58,137.07956067977412
factual,0,5,59,131.90802481866652
factual,0,5,60,130.37999909923923
factual,0,5,61,128.45932757469916
factual,0,5,62,123.19265722459362
factual,0,5,63,120.63976780060798
factual,0,5,64,124.47240005000945
factual,0,5,65,127.59402072045111
factual,0,5,66,127.40441549977949
factual,0,5,67,124.27637850853705
factual,0,5,68,124.44331704416582
factual,0,5,69,124.79112268263295
factual,0,5,70,125.78354054112589
factual,0,5,71,128.00556281305128
factual,0,5,72,129.62586347518427
factual,0,5,73,128.33927782120244
factual,0,5,74,127.79459418019941
factual,0,5,75,127.04476387270036
factual,0,5,76,124.6483395484186
factual,0,5,77,125.43197927167338
factual,0,5,78,109.39537835890248
factual,0,5,79,97.29126837945753
factual,0,5,80,100.22363059751449
factual,0,5,81,103.64607952487084
factual,0,5,82,104.01349566059727
factual,0,5,83,103.42489193331811
factual,0,5,84,103.84832788282826
factual,0,5,85,101.21827377811555
factual,0,5,86,100.20153390207598
factual,0,5,87,99.9806393038842
factual,0,5,88,96.57269757793796
factual,0,5,89,99.18876515665362
factual,0,5,90,101.81949310918009
factual,0,5,91,105.11509400029337
factual,0,5,92,112.11733359675253
factual,0,5,93,115.55732902403801
factual,0,5,94,116.84930989050096
factual,0,5,95,110.6373542354953
factual,0,5,96,107.1699002481276
factual,0,5,97,103.46021347661173
factual,0,5,98,101.39374274592245
factual,0,5,99,103.9902246844384
factual,0,5,100,104.20101205764279
factual,0,5,101,101.59262863282234
factual,0,5,102,98.64669938241282
factual,0,5,103,98.5378581939205
factual,0,5,104,99.32777432472476
factual,0,5,105,97.98822196837395
factual,0,5,106,97.54534989018595
factual,0,5,107,98.12671984395674
factual,0,5,108,99.26688141976634
factual,0,5,109,98.07788568927396
factual,0,5,110,95.86480408330118
factual,0,5,111,90.34712603784376
factual,0,5,112,86.43732886160574
factual,0,5,113,85.84329374374882
factual,0,5,114,85.00360190483832
factual,0,5,115,84.00184296023461
factual,0,5,116,84.42989284761491
factual,0,5,117,82.84719254893642
factual,0,5,118,79.52933948270736
factual,0,5,119,81.45525680049774
factual,0,5,120,79.49966123027187
factual,0,5,121,76.68291473388672
factual,0,5,122,74.80074556412235
factual,0,5,123,65.89030395015594
factual,0,5,124,63.137594776768836
factual,0,5,125,61.04564826719223
factual,0,5,126,61.69169629004694
factual,0,6,0,208.4764404296875
factual,0,6,1,289.248779296875
factual,0,6,2,317.50209554036456
factual,0,6,3,254.69861221313477
factual,0,6,4,222.46581573486327
factual,0,6,5,205.1333465576172
factual,0,6,6,191.45624324253626
factual,0,6,7,186.5689401626587
factual,0,6,8,248.02419111463757
factual,0,6,9,279.9785530090332
factual,0,6,10,266.65791390158915
factual,0,6,11,257.5230350494385
factual,0,6,12,253.98435093806341
factual,0,6,13,257.7839894975935
factual,0,6,14,264.44054311116537
factual,0,6,15,250.63250970840454
factual,0,6,16,241.60271543615005
factual,0,6,17,270.459890153673
factual,0,6,18,289.4937683908563
factual,0,6,19,286.3652660369873
factual,0,6,20,278.6975980486189
factual,0,6,21,275.1287096196955
factual,0,6,22,267.3634003348972
factual,0,6,23,260.54528617858887
factual,0,6,24,258.2096484375
factual,0,6,25,263.7287808931791
factual,0,6,26,261.92359415690106
factual,0,6,27,257.7097064426967
factual,0,6,28,255.8585678626751
factual,0,6,29,252.02908528645833
factual,0,6,30,248.62833675261467
factual,0,6,31,248.80648902154738
factual,0,6,32,242.46222366825228
factual,0,6,33,235.31338845529865
factual,0,6,34,238.08397846837198
factual,0,6,35,239.68552940122544
factual,0,6,36,241.03855403777092
factual,0,6,37,239.25851120487337
factual,0,6,38,237.7806187291299
factual,0,6,39,218.21050508560674
factual,0,6,40,203.12889320619644
factual,0,6,41,200.0924474654659
factual,0,6,42,197.6436352883616
factual,0,6,43,193.14572697301065
factual,0,6,44,188.25727659656155
factual,0,6,45,184.65627965619487
factual,0,6,46,186.47005917949062
factual,0,6,47,206.2987896088631
factual,0,6,48,195.94125255461663
factual,0,6,49,178.9528920573573
factual,0,6,50,173.43660010060955
factual,0,6,51,171.80260873609973
factual,0,6,52,167.40519529773343
factual,0,6,53,167.6068278897193
factual,0,6,54,170.71813854094475
factual,0,6,55,169.7739620824014
factual,0,6,56,165.57888092533236
factual,0,6,57,163.8623690451345
factual,0,6,58,161.3726682355327
factual,0,6,59,157.3859997410928
